"s_id","grade","subject","more","text","text.sc"
8794942188,"2","science",0,"I do not agree because I think that the dinosaurs did not have a lot of food or water for them because you can die from not having water and food. I think that the scientists should have looked out for them.","i do not agree because i think that the dinosaurs did not have a lot of food or water for them because you can die from not having water and food. i think that the scientists should have looked out for them."
8794942188,"2","social",0,"I would choose Leonardo da Vinci because he was better and he was a good artist and I liek him a lot. Because one time I saw Leonardo da Vinci art I fell in love. And I thought that it was good and a lot of people did the same. I wonder if he is still living. I wonder if he has every made a mistake and got yelled at.","i would choose leonardo davinci because he was better and he was a good artist and i like him a lot. because one time i saw leonardo davinci art i fell in love. and i thought that it was good and a lot of people did the same. i wonder if he is still living. i wonder if he has every made a mistake and got yelled at."
8796513462,"1","science",0,"No thye should not because if trees and plants are dying. So we should not cutt them because they help us breathe and plants are pretty.","no they should not because if trees and plants are dying. so we should not curt them because they help us breathe and plants are pretty."
8796513462,"1","social",0,"Sally Ride because Amelia Earhard disappeared in 1937. So we should celebrate her.","sally ride because amelia earhart disappeared in 1937. so we should celebrate her."
8796716541,"2","science",1,"No I don't think...","no i don't think..."
8799793946,"1","social",1,"Yes because her si saf and besudl.","yes because her si saf and besudl."
8813368631,"1","science",1,"I think they should not be allowed to cut down rain forest and rain forest are very rare.","i think they should not be allowed to cut down rain forest and rain forest are very rare."
8813368631,"1","social",1,"XXX","xxx"
8813985924,"1","science",0,"People should or people should not be cutting down the rainforest tree. If people cut down trees animals in the rain forest are going to die. If we don' cut done trees and we do not want that to happen to the animals in the rain forest. That is why we should not be cutting trees down.","people should or people should not be cutting down the rainforest tree. if people cut down trees animals in the rain forest are going to die. if we don' cut done trees and we do not want that to happen to the animals in the rain forest. that is why we should not be cutting trees down."
8813985924,"1","social",0,"I will choose Sally not Amelia. That is why. Sally was the first on space. And Amelia was riding a small plane.","i will choose sally not amelia. that is why. sally was the first on space. and amelia was riding a small plane."
8815995935,"2","science",1,"I think the asteroid did kill the dinosaurs. And the thiing is really big. And it could kill dinosaurs on the Earth. And it could kill every dinosaur on the Earth. And it coul d zoom very yfast on the Earth.  And it hurt all dinosuars. And it hurt us too. And we don't. What the to happen after. And if the asteroid come back, it will kill the other animals.","i think the asteroid did kill the dinosaurs. and the thing is really big. and it could kill dinosaurs on the earth. and it could kill every dinosaur on the earth. and it coul d zoom very yfast on the earth. and it hurt all dinosuars. and it hurt us too. and we don't. what the to happen after. and if the asteroid come back, it will kill the other animals."
8815995935,"2","social",1,"I would celebrate Henry Ford why because everybody love watches. And ieves pesley ma do like watches. Sometime girls wear girl watches. And I like how he intit watches for all people in the world and we all celebrated them because they made us something.","i would celebrate henry ford why because everybody love watches. and ieves pesley ma do like watches. sometime girls wear girl watches. and i like how he intit watches for all people in the world and we all celebrated them because they made us something."
8821649458,"2","science",1,"I think the dinosaurs died befored the asteroid because the passage says that they died befored the asteroid so maybe they died out from hunger and water so dinosaurs eat other dinosaurs so they don't starve to death and the rest of the dinosaurs died from the asteroid and thats why dinoasurs became extinct.","i think the dinosaurs died before the asteroid because the passage says that they died before the asteroid so maybe they died out from hunger and water so dinosaurs eat other dinosaurs so they don't starve to death and the rest of the dinosaurs died from the asteroid and thats why dinosaurs became extinct."
8821649458,"2","social",1,"I think that he should celebrate Leonardo da Vinci because he in the passage he live over 500 years ago and he is still popular because pf his smart think about his dream and studying of birds Leonardo da Vinci hia really smart and respectable he wanted to make a XXX so people can fly like birds in the sky. People still don't know if his dream is true or made up.","i think that he should celebrate leonardo davinci because he in the passage he live over 500 years ago and he is still popular because pf his smart think about his dream and studying of birds leonardo davinci hia really smart and respectable he wanted to make a xxx so people can fly like birds in the sky. people still don't know if his dream is true or made up."
8832315912,"1","science",1,"People should not cut down trees in the rainforest. People should not cut down trees because it is not good for the animals. It is not good for the animals because then there will not be any left. That is why people should not cut down trees in the rainforest.","people should not cut down trees in the rainforest. people should not cut down trees because it is not good for the animals. it is not good for the animals because then there will not be any left. that is why people should not cut down trees in the rainforest."
8832315912,"1","social",1,"I think that Amelia should deserve to be celebrated. I think that Amelia Earhart should be celebrated because she fly over the Atlantic Ocean. She should be celebrated because she fly over Atlantic Ocean. She should be celebrated because she fly over the Atlantic Ocean and never gave up. That is why I think that Amelia Earhart should be celebrated.","i think that amelia should deserve to be celebrated. i think that amelia earhart should be celebrated because she fly over the Atlantic ocean. she should be celebrated because she fly over Atlantic ocean. she should be celebrated because she fly over the Atlantic ocean and never gave up. that is why i think that amelia earhart should be celebrated."
8834939816,"1","social",1,"I would pick Sally Ride because I have always wanted to know what space would be like and how it looked and I want to see the planets and the moon and the sun and I want to see inside a rocket ship. And I want to clet rooks.","i would pick sally ride because i have always wanted to know what space would be like and how it looked and i want to see the planets and the moon and the sun and i want to see inside a rocket ship. and i want to clet rooks."
8835541174,"1","science",1,"NO. They are not allowed to cut down trees it might break the ground and cars can't go where thet want to go and you can get car crushes. Because animals that's why I don't say yes that's all I got ok I'm almost feeling the people ok. I think I am prone that's why I say no.","no. they are not allowed to cut down trees it might break the ground and cars can't go where thet want to go and you can get car crushes. because animals that's why i don't say yes that's all i got ok i'm almost feeling the people ok. i think i am prone that's why i say no."
8835541174,"1","social",1,"I choose Amelia Earhart for celebrate because the airplane carried Amelia Earhart. Amelia Earhart became the first one how ride across the ocean in a airplane. She was the first one to go on a airplane. Airplanes waser small but she went in it. And they didn't have the special ens to went. That's why I celebrate her ok.","i choose amelia earhart for celebrate because the airplane carried amelia earhart. amelia earhart became the first one how ride across the ocean in a airplane. she was the first one to go on a airplane. airplanes waser small but she went in it. and they didn't have the special ens to went. that's why i celebrate her ok."
8841852143,"1","science",0,"No because if people cut down trees, we would not breathe and we would die and animals could die too and people would die too.","no because if people cut down trees, we would not breathe and we would die and animals could die too and people would die too."
8841852143,"1","social",0,"I would pick Sally Ride because I really wanted to go to space because to explore all the planets and see aliens.","i would pick sally ride because i really wanted to go to space because to explore all the planets and see aliens."
8842713953,"1","science",1,"No. Because animals need trees and plants to eat. If you cut the trees down. Also people need trees for food too. Everyone needs trees.","no. because animals need trees and plants to eat. if you cut the trees down. also people need trees for food too. everyone needs trees."
8842713953,"1","social",1,"I think we should celebrate matey brnbot because she flied the plane for the first trip epitlon she.","i think we should celebrate matey brnbot because she flied the plane for the first trip epitlon she."
8845244377,"2","science",1,"The dinosaurs got hit by the asteroid why because if the dinosaurs got out it XXX come to XXX city in try to kill us all in then the dinosaurs will go to another city and kill or ear the others peoeple and then when the dinosaurs kill everybody the whole city will be gone and nobody will be in no city  everybody will be in haven. That's why dinosaurs got hit by asteroid.","the dinosaurs got hit by the asteroid why because if the dinosaurs got out it xxx come to xxx city in try to kill us all in then the dinosaurs will go to another city and kill or ear the others peoeple and then when the dinosaurs kill everybody the whole city will be gone and nobody will be in no city everybody will be in haven. that's why dinosaurs got hit by asteroid."
8845244377,"2","social",1,"We should celebrate Leonnardo da Vinci why because he invented the first flying machine so we can fly just like birds in the sky so birds they had to test it the flying machine. Because if they don't stay high or get hurt or falling.","we should celebrate pardonable davinci why because he invented the first flying machine so we can fly just like birds in the sky so birds they had to test it the flying machine. because if they don't stay high or get hurt or falling."
8846194772,"1","science",0,"Do not cut the trees down in the rainforests because they are killing animals so I say NO!!! because I love animals and if people are killing them I'm mad so don't cut down the trees I would hate for the animals to die so I'm asking them to please stop. From you dear Ella dirst Grade.","do not cut the trees down in the rainforests because they are killing animals so i say no!!! because i love animals and if people are killing them i'm mad so don't cut down the trees i would hate for the animals to die so i'm asking them to please stop. from you dear ella dirst grade."
8846194772,"1","social",0,"Amelia because I want to know where she went because no one know where she went and she was brave to go around the world because I heard that she is the best person I have every sih.","amelia because i want to know where she went because no one know where she went and she was brave to go around the world because i heard that she is the best person i have every sih."
8852626158,"1","science",1,"No they should not do that. The animals want have a home to live in.","no they should not do that. the animals want have a home to live in."
8855912577,"2","science",0,"I think the dinosaurs died because they did not have enough food to eat. So all the dinosaurs died and only birds and a little bit survive. But the dinosaurs did not really survive.","i think the dinosaurs died because they did not have enough food to eat. so all the dinosaurs died and only birds and a little bit survive. but the dinosaurs did not really survive."
8856457563,"2","science",0,"Why because you can get killed by an asteroid. Even dinosaurs some of them might be still alive. And some might be dead. Who knows? I think some are still alive. But they might be dead. I don't know.","why because you can get killed by an asteroid. even dinosaurs some of them might be still alive. and some might be dead. who knows? i think some are still alive. but they might be dead. i don't know."
8856457563,"2","social",0,"Henry Ford that he was a boy. And Henry Ford can do math in his head.","henry ford that he was a boy. and henry ford can do math in his head."
8856879476,"2","science",0,"I do think dinosaurs got hit by an meteor because if the temperatures got too cold, the dinosaurs with thick skin could have survived. If the temperatures got too warm, the dinosaurs with skinny skin could have survived. If a meteor hit earth, the impact of the meteor would be so strong. It could wipe out every living dinosaur. Also, if the dust clouds got into the dinosaurs lungs, it could clog the lungs and stop the dinosaurs from breathing! There could be a lot of other reasons but I only know these reason.","i do think dinosaurs got hit by an meteor because if the temperatures got too cold, the dinosaurs with thick skin could have survived. if the temperatures got too warm, the dinosaurs with skinny skin could have survived. if a meteor hit earth, the impact of the meteor would be so strong. it could wipe out every living dinosaur. also, if the dust clouds got into the dinosaurs lungs, it could clog the lungs and stop the dinosaurs from breathing! there could be a lot of other reasons but i only know these reason."
8856879476,"2","social",0,"I would choose Leonardo da Vinci because he thought one day people could fly just like birds and I always wonder what its like to fly. I think he deserves to be celebrated for believing that one day people could fly just like birds.","i would choose leonardo davinci because he thought one day people could fly just like birds and i always wonder what its like to fly. i think he deserves to be celebrated for believing that one day people could fly just like birds."
8859644623,"2","science",0,"In my opinion I think an asteroid did not hit earth because they did not find a fossil of an asteroid and some animals survived from that time. In conclusion I think an asteroid did not hit the earth.","in my opinion i think an asteroid did not hit earth because they did not find a fossil of an asteroid and some animals survived from that time. in conclusion i think an asteroid did not hit the earth."
8859644623,"2","social",0,"I would choose Leonardo da Vinci because I like birds. Also the Mona LIsa is my favorite painting. And the Mona Lisa is a very popular painting.","i would choose leonardo davinci because i like birds. also the mona Lisa is my favorite painting. and the mona Lisa is a very popular painting."
8861187951,"2","social",0,"Leonardo da Vinci. Because I and he like drawing. I know in his story he drew pictures of birds. I just like to draw everything. If he can follow his dream, I think I can.","leonardo da vinci. because i and he like drawing. i know in his story he drew pictures of birds. i just like to draw everything. if he can follow his dream, i think i can."
8863739188,"2","science",1,"Because after dinosaurs had no water to drink and the other animals did have water. And that's why all the dinosaurs died.","because after dinosaurs had no water to drink and the other animals did have water. and that's why all the dinosaurs died."
8863739188,"2","social",1,"Leonardo da Vinci wanted to invent a XXX XXX the work. But he does not know what to make it out of.","leonardo davinci wanted to invent a xxx xxx the work. but he does not know what to make it out of."
8869541436,"2","science",0,"No because an asteroid struck dust clouds blocked the sun's heat and light for months or even years. The air became colder and rainwater turned muddy and undrinkable. Herbivores died. Carnivores could not have hunted them. Plants would have stopped growing. All herbivores died from not having enough food to eat everyday. Carnivores died too.","no because an asteroid struck dust clouds blocked the sun's heat and light for months or even years. the air became colder and rainwater turned muddy and undrinkable. herbivores died. carnivores could not have hunted them. plants would have stopped growing. all herbivores died from not having enough food to eat everyday. carnivores died too."
8869541436,"2","social",0,"I would choose Leonardo da Vinci because Leonardo da Vinci lived 500 years ago. And when he was a baby a bird landed on him and the bird was brushing its tail between his lips. Leonardo da Vinci was the greatest inventor. He tried to work on birds wings so he could build a flying machine. He thought he and other people could fly one day just like the birds.","i would choose leonardo davinci because leonardo davinci lived 500 years ago. and when he was a baby a bird landed on him and the bird was brushing its tail between his lips. leonardo davinci was the greatest inventor. he tried to work on birds wings so he could build a flying machine. he thought he and other people could fly one day just like the birds."
8876126392,"1","science",0,"No because we want monkeys to climb up a lot of trees. And so we can live. And so it can look like a rainforest. This is why I picked no.","no because we want monkeys to climb up a lot of trees. and so we can live. and so it can look like a rainforest. this is why i picked no."
8876126392,"1","social",0,"I would pick Amelia Earhart because I like her name. And it was cool when she disappeared. And she was the first to fly across the Atlantic Ocean.","i would pick amelia earhart because i like her name. and it was cool when she disappeared. and she was the first to fly across the Atlantic ocean."
8877836334,"1","science",1,"People should not cut down trees. It's home to a thousand animals live in the trees. And if we cut down the trees some animals lose their homes.","people should not cut down trees. it's home to a thousand animals live in the trees. and if we cut down the trees some animals lose their homes."
8877836334,"1","social",1,"I think Sally Ride should be celebrated because it took her alone time to do lots of and worked on experiment.","i think sally ride should be celebrated because it took her alone time to do lots of and worked on experiment."
8891629723,"2","science",1,"My opnion I agree because the air got too hot. My reason is the air got too hot because the asteriod hit the earth and dust clouds after the strik the suns heat and light for months or even years. My conclusion that why the air got too hot for dinosaurs to live.","my onion i agree because the air got too hot. my reason is the air got too hot because the asteroid hit the earth and dust clouds after the strik the suns heat and light for months or even years. my conclusion that why the air got too hot for dinosaurs to live."
8891629723,"2","social",1,"My opinion Leonardo da Vinci . My reason Leonardo da Vinci  was the greatest artist and thinker in th e world. My evidence Leonardo da Vinci was the greatest artist in the world. That's why I think Leonardo da Vinci was the greatest artist in the world.","my opinion leonardo davinci . my reason leonardo davinci was the greatest artist and thinker in th e world. my evidence leonardo davinci was the greatest artist in the world. that's why i think leonardo davinci was the greatest artist in the world."
8893215284,"1","social",0,"Sally Ride because she was the first American in space. And I like space too.","sally ride because she was the first American in space. and i like space too."
8894127869,"2","science",0,"I think it did because they did not find nothing. So maybe the asteroid did happen, they even said he plant stop growing. Even herbivores died from not having enough food.","i think it did because they did not find nothing. so maybe the asteroid did happen, they even said he plant stop growing. even herbivores died from not having enough food."
8894127869,"2","social",0,"I would celebrated Leonardo da Vinci because he was a great artist and we maybe paint or color because I love to paint so I vote Leonardo da Vinci.","i would celebrated leonardo davinci because he was a great artist and we maybe paint or color because i love to paint so i vote leonardo da vinci."
8894262847,"1","science",0,"Thank no. Because they're destroying life for animals.","thank no. because they are destroying life for animals."
8894262847,"1","social",0,"Sally Ride. Because she was an astronaut.","sally ride. because she was an astronaut."
8895295862,"2","science",0,"Why not because it aren't XXX so after becasue only if it falls from the sky and it is made of fly.","why not because it aren't xxx so after because only if it falls from the sky and it is made of fly."
8895295862,"2","social",0,"I would celebrate Leonardo da Vinci because he is a famous artist and made the Mona Lisa.","i would celebrate leonardo davinci because he is a famous artist and made the mona lisa."
8899537615,"2","science",0,"My opinion is yes because if it did then the plants would die so the herbivores died, so the carnivores wouldn't have nothing to eat. Also, there would be no clean water to drink. I used evidence from the text and it said plants died so the herbivores had nothing to eat so they died. And it said water would be muddy so they would be thirsty. also the carnivores would be hungry. I found that in the text. This is why I think they died from a asteroid.","my opinion is yes because if it did then the plants would die so the herbivores died, so the carnivores wouldn't have nothing to eat. also, there would be no clean water to drink. i used evidence from the text and it said plants died so the herbivores had nothing to eat so they died. and it said water would be muddy so they would be thirsty. also the carnivores would be hungry. i found that in the text. this is why i think they died from a asteroid."
8899537615,"2","social",0,"In my opinion I think Leonardo da Vinci should be celebrated because he made/tried to make a flying machine. Also he thought people may be able to fly one day. He also tried to figure out how bird wings worked. I found that in the text when it said he tried to figure out how bird wings worked to build his machin so people can fly one day. This is why I think Leonardo da Vinci should be celebrate from trying to make a flying machine for people to use to fly like a bird.","in my opinion i think leonardo davinci should be celebrated because he made/tried to make a flying machine. also he thought people may be able to fly one day. he also tried to figure out how bird wings worked. i found that in the text when it said he tried to figure out how bird wings worked to build his machine so people can fly one day. this is why i think leonardo davinci should be celebrate from trying to make a flying machine for people to use to fly like a bird."
8911929441,"1","science",0,"No because trees help us breathe. It will be hard to breathe if there is no trees. We can't breathe.","no because trees help us breathe. it will be hard to breathe if there is no trees. we can't breathe."
8911929441,"1","social",0,"Sally Ride because if that was no one will know what is outerspace is. Thank you showing us outerspace.","sally ride because if that was no one will know what is outerspace is. thank you showing us outerspace."
8914224325,"1","science",1,"In my opinion, it is bad to cut down trees. Animals live in the trees. You can not do that. You are hurting the animals. Animals are very sad because you cutting down the trees. I am right because the animals are hurt.","in my opinion, it is bad to cut down trees. animals live in the trees. you can not do that. you are hurting the animals. animals are very sad because you cutting down the trees. i am right because the animals are hurt."
8914224325,"1","social",1,"Amelia Earhart should be celebrated because she never came back and she now she would be lost and how even while trying to fly around.","amelia earhart should be celebrated because she never came back and she now she would be lost and how even while trying to fly around."
8914267881,"2","science",1,"I think that the dinosaurs died because the scientists said that a meteor crashed in earth onto the forest and the scientist did not know how the animals lived and the dinosaurs died.","i think that the dinosaurs died because the scientists said that a meteor crashed in earth onto the forest and the scientist did not know how the animals lived and the dinosaurs died."
8914267881,"2","social",1,"I think Leonardo da Vinci was making something for his family so they can like","i think leonardo davinci was making something for his family so they can like"
8914471764,"1","science",1,"You can't cut down trees because the animals are getting hurt. We need to find another way to do this. So the animals can be safe!","you can't cut down trees because the animals are getting hurt. we need to find another way to do this. so the animals can be safe!"
8916446856,"2","science",1,"I think that an asteroid struck Earth to killed the dinosaurs. I think an asteroid struck Earth because there was leaves of dirt and there was acid rain. Plants will stop growing and herbivores will be die because there is no food for them. That's why I think an asteroid struck Earth to killed the dinosaurs.","i think that an asteroid struck earth to killed the dinosaurs. i think an asteroid struck earth because there was leaves of dirt and there was acid rain. plants will stop growing and herbivores will be die because there is no food for them. that's why i think an asteroid struck earth to killed the dinosaurs."
8922779497,"1","science",1,"No!! Because it is their property and can not cut down their property. It is dangerous for their property and it is cold hearted.","no!! because it is their property and can not cut down their property. it is dangerous for their property and it is cold hearted."
8922779497,"1","social",1,"I think we should make a song about Amelia Earhart be she had a inchrsteg storey I had cool information for a lady that is a lot of information for a lady the ending was so cool I am done.","i think we should make a song about amelia earhart be she had a inchrsteg storey i had cool information for a lady that is a lot of information for a lady the ending was so cool i am done."
8923773611,"1","science",0,"No because it's not conclusion. It has your reasons and rainforest.","no because it's not conclusion. it has your reasons and rainforest."
8923773611,"1","social",0,"It explains your thinking you sing evidence and it has a conclusion.","it explains your thinking you sing evidence and it has a conclusion."
8925736977,"2","science",1,"Yes, I don't think a argument hit the earth because a argument is big.","yes, i don't think a argument hit the earth because a argument is big."
8928264731,"2","science",1,"Yes. The asteroid exploded and it came and hit the dinosaurs. And they haven't found the bone. The sticks that was die from hot or cold.","yes. the asteroid exploded and it came and hit the dinosaurs. and they haven't found the bone. the sticks that was die from hot or cold."
8928264731,"2","social",1,"Henry Ford should be celebrate because he love to do math and objects and he was in a school house.","henry ford should be celebrate because he love to do math and objects and he was in a school house."
8932138338,"1","science",1,"No because people want tree up. Animals don t has trees they survive. That why people could not cut trees.","no because people want tree up. animals don t has trees they survive. that why people could not cut trees."
8932138338,"1","social",1,"I pick Amelia Earhart because she was the first one to go to the Atlantic Ocean and she was the first one to across the Atlantic Ocean. That's why I pick Amelia Earhart .","i pick amelia earhart because she was the first one to go to the Atlantic ocean and she was the first one to across the Atlantic ocean. that's why i pick amelia earhart ."
8933461175,"1","science",0,"No, because it hurts earth and it's bad. We need trees. DO not cut down trees. THe animals need trees. They have tree homes. They need trees. Do not do that. That is bad. They will die. That's not good. Stop it. Then no earth. That's so bad. THe trees are good. We need them they are the best, yes.","no, because it hurts earth and it's bad. we need trees. do not cut down trees. the animals need trees. they have tree homes. they need trees. do not do that. that is bad. they will die. that's not good. stop it. then no earth. that's so bad. the trees are good. we need them they are the best, yes."
8933461175,"1","social",0,"I would Sally because she is nice. Sally is beautiful. We can have a party. We can play all day. It will be fun. We can be cool. Have fun. Sally is cool. It is great.","i would sally because she is nice. sally is beautiful. we can have a party. we can play all day. it will be fun. we can be cool. have fun. sally is cool. it is great."
8937825139,"2","science",0,"I think they gott struck by a asteroid. I know thiis because a lot of scientists say they got struck by a asteroid. My second reason is on TV whenever they found a fossil, there were always close to each other. So I know a asteroid hit them there. I know this because if you ever saw it, you see abig ball shape. My third reason is if you see a half ball shape, you know a asteroid hit there. But they moved it. I know this because a half asteroid looks like a ball cut in half.","i think they gott struck by a asteroid. i know thiis because a lot of scientists say they got struck by a asteroid. my second reason is on tv whenever they found a fossil, there were always close to each other. so i know a asteroid hit them there. i know this because if you ever saw it, you see abig ball shape. my third reason is if you see a half ball shape, you know a asteroid hit there. but they moved it. i know this because a half asteroid looks like a ball cut in half."
8937825139,"2","social",0,"I would choose Henry Ford because Henry creates cars and then people don't have their legs hurting from walking. Another reason is why we should celebrate him is he also makes watches so people don't need to walk so far and look at the time. It's just on their hand. My last reason is he is creative and doesn't waste time paining. That is why I think Henry Ford is better than Leonardo da Vinci.","i would choose henry ford because henry creates cars and then people don't have their legs hurting from walking. another reason is why we should celebrate him is he also makes watches so people don't need to walk so far and look at the time. it's just on their hand. my last reason is he is creative and doesn't waste time paining. that is why i think henry ford is better than leonardo da vinci."
8939824911,"2","science",0,"The reason why they didn't find bones is because it was too deep. And they died out because asteroid.","the reason why they didn't find bones is because it was too deep. and they died out because asteroid."
8939824911,"2","social",0," Leonardo da Vinci why because he inspired me to be a inventor a creator and be smart."," leonardo davinci why because he inspired me to be a inventor a creator and be smart."
8941229316,"2","science",0,"Yes, I do think the asteroid struck killed the dinosaurs because the dinosaurs didn't survive the asteroid struck. That why the dinosaurs was killed 65 million years ago.","yes, i do think the asteroid struck killed the dinosaurs because the dinosaurs didn't survive the asteroid struck. that why the dinosaurs was killed 65 million years ago."
8943516541,"1","science",0,"Opening: People should not be told to cut down tree! Because some animals live in trees! My opinion is they should not be able to cut down trees because animals live in the tree! And trees are a part of nature. Closing: Those are the reasons why people can not cut down trees even when you want to! Why? Because animals live in them! Like I said animals live in trees. They do not want you wrecking their home. Hope you liked my story about people not to cut down trees! Do not cut down? Please.","opening: people should not be told to cut down tree! because some animals live in trees! my opinion is they should not be able to cut down trees because animals live in the tree! and trees are a part of nature. closing: those are the reasons why people can not cut down trees even when you want to! why? because animals live in them! like i said animals live in trees. they do not want you wrecking their home. hope you liked my story about people not to cut down trees! do not cut down? please."
8943516541,"1","social",0,"I would celebrate Earhart! Because why? She was the first one to ride on trip on a airplane. I am celebrating her because she did not crash. It is so awesome because she did not crash! That was the end of my story the end.","i would celebrate earhart! because why? she was the first one to ride on trip on a airplane. i am celebrating her because she did not crash. it is so awesome because she did not crash! that was the end of my story the end."
8944793972,"1","science",1,"I think people should the rainforest to happen. I think no because so the animal can survive. Animal need home today live to sleep and live. The world's rainforest are now gone. Organism could hurt many organisms.","i think people should the rainforest to happen. i think no because so the animal can survive. animal need home today live to sleep and live. the world's rainforest are now gone. organism could hurt many organisms."
8944793972,"1","social",1,"The airplane bounced among the clouds. Amelia.","the airplane bounced among the clouds. amelia."
8945898581,"1","science",1,"People should not cut a lot of trees because trees have oxygen. Without trees animals won't be able to breathe. That is why people should not cut a lot of trees. Trees help you breathe. Finally, animals need to breathe.","people should not cut a lot of trees because trees have oxygen. without trees animals won't be able to breathe. that is why people should not cut a lot of trees. trees help you breathe. finally, animals need to breathe."
8945898581,"1","social",1,"Amelia should be celebrated because she kept on trying to go cross Atlantic Ocean in 1937. She went past the Atlantic Ocean. Even she succeed. That is why Amelia should be celebrated.","amelia should be celebrated because she kept on trying to go cross Atlantic ocean in 1937. she went past the Atlantic ocean. even she succeed. that is why amelia should be celebrated."
8945967281,"2","science",0,"My opinion is yes. Because nothing else could wipe them out. Nothing that big could. Heat could but it would take a long time, the time they die the dinosaurs would have been gone cold. Would be fatser but not as fast as astimated.","my opinion is yes. because nothing else could wipe them out. nothing that big could. heat could but it would take a long time, the time they die the dinosaurs would have been gone cold. would be fatser but not as fast as astimated."
8945967281,"2","social",0,"Leonardo da Vinci because he is more then one thing he is a artist and builder. Leonardo is cooler than him because he invented airplanes probel flying cars and other fly vehicals.","leonardo davinci because he is more then one thing he is a artist and builder. leonardo is cooler than him because he invented airplanes probel flying cars and other fly vehicals."
8946266449,"1","science",0,"They should not be allowed to cut the trees because animals live there. They should not cut down because people need ot breathe. They should not cut down the trees becasue we need stair up. They should not cut down tree because birds need somewhere to live.","they should not be allowed to cut the trees because animals live there. they should not cut down because people need ot breathe. they should not cut down the trees because we need stair up. they should not cut down tree because birds need somewhere to live."
8946266449,"1","social",0,"I chose Sally Ride because I'd always wish to be a astronaut because I want to learn all about the galaxy.","i chose sally ride because i'd always wish to be a astronaut because i want to learn all about the galaxy."
8946964863,"2","science",0,"Yes, because it says the ancestors of today is frogs, turtles, lizards, and snakes found a way to survive. Opinion is because they survived in the asteroid. Reason is because it says they only found it. Conclusion why. Because in the story in the last paragraph it says frogs, turtles, lizards, and snakes found a way out.","yes, because it says the ancestors of today is frogs, turtles, lizards, and snakes found a way to survive. opinion is because they survived in the asteroid. reason is because it says they only found it. conclusion why. because in the story in the last paragraph it says frogs, turtles, lizards, and snakes found a way out."
8946964863,"2","social",0,"Leonardo da Vinci because he's the greatest artist and scientist and inveotr he draw pictures of birds. One reason is that I love that wudim so good wt scientist. One opinion that I think that he is an artist and a scientist at the same time.","leonardo davinci because he's the greatest artist and scientist and inventor he draw pictures of birds. one reason is that i love that wudim so good wt scientist. one opinion that i think that he is an artist and a scientist at the same time."
8947925594,"2","science",0,"Yes I think an asteroid killed the dinosaurs. Because there are places around the world where asteroid have hit the earth like the gulf of mexico. Because the asteroid would change the earth's climate. Dust would cover the sun it would be colder and there would be no light for months or every years. The water would turn undrinkable. The plants would die. So the herbivores would die. Then the carnivores would not have food and they would die. That is why I think an asteroid killed the dinosaurs.","yes i think an asteroid killed the dinosaurs. because there are places around the world where asteroid have hit the earth like the gulf of mexico. because the asteroid would change the earth's climate. dust would cover the sun it would be colder and there would be no light for months or every years. the water would turn undrinkable. the plants would die. so the herbivores would die. then the carnivores would not have food and they would die. that is why i think an asteroid killed the dinosaurs."
8947925594,"2","social",0,"I would pick Leonardo da Vinci because people still think of him after 500 years. Because he was good at lots of things like inventor and scientist and artists. Because he was one of the best thinkers the world has ever met.","i would pick leonardo davinci because people still think of him after 500 years. because he was good at lots of things like inventor and scientist and artists. because he was one of the best thinkers the world has ever met."
8948131915,"1","science",1,"My opinion is people should not cut down trees. For example is that the earth needs more trees to survive. Also animals use trees to make their home. One reason is plants can grow on some trees. That is why I think not to cut down trees!","my opinion is people should not cut down trees. for example is that the earth needs more trees to survive. also animals use trees to make their home. one reason is plants can grow on some trees. that is why i think not to cut down trees!"
8948131915,"1","social",1,"My opinion is that we should celebrate Amelia Earhart. One reason is that she fly over the ocean and she was the first girl to cross the ocean. That is why I think that we should celebrate Amelia Earhart!","my opinion is that we should celebrate amelia earhart. one reason is that she fly over the ocean and she was the first girl to cross the ocean. that is why i think that we should celebrate amelia earhart!"
8949114852,"1","science",1,"People should cut down trees because they can cut down trees in the rainforest. Because people should cut the trees because so it can grow and stay alive. So to make flowers and bloom and tto make roses and plants and to make a lot of flowers.","people should cut down trees because they can cut down trees in the rainforest. because people should cut the trees because so it can grow and stay alive. so to make flowers and bloom and tto make roses and plants and to make a lot of flowers."
8949114852,"1","social",1,"Amelia Earhart became the first woman to ride across the Atlantic Ocean. And girl she was flying the plane if she in she made it she would become the first woman to ever pilot a plane across the Atlantic Ocean.","amelia earhart became the first woman to ride across the Atlantic ocean. and girl she was flying the plane if she in she made it she would become the first woman to ever pilot a plane across the Atlantic ocean."
8952929896,"1","science",1,"I think they should not. Because it is hurting other animals. And they won't get any fresh air. And they will not survive. That's why I think you shoudl not cut down trees.","i think they should not. because it is hurting other animals. and they won't get any fresh air. and they will not survive. that's why i think you should not cut down trees."
8952929896,"1","social",1,"I think Amelia Earhart because she went across the Atlantic Ocean. And she did it all by herself. That's why I think Amelia should be celebrate.","i think amelia earhart because she went across the Atlantic ocean. and she did it all by herself. that's why i think amelia should be celebrate."
8956751323,"2","science",1,"Yes I do think an asteroid struck the earth. I think this because the earth could have gotten very hot when the asteroid struck an dit could have killed all the dinosaurs.","yes i do think an asteroid struck the earth. i think this because the earth could have gotten very hot when the asteroid struck an dit could have killed all the dinosaurs."
